iteration,prefix,benchmark,label,ops,elapsed_s,tps
6,master_s20_i6,bench_memtx,SELECT_RANGE,1000000,3.356,297962
6,master_s20_i6,bench_memtx,DELETE,1000000,10.873,91971
6,master_s20_i6,bench_vinyl,INSERT,400000,6.079,65803
6,master_s20_i6,bench_vinyl,SELECT_POINT,400000,7.243,55226
6,master_s20_i6,bench_vinyl,SELECT_RANGE,400000,3.133,127671
6,master_s20_i6,bench_vinyl,DELETE,400000,4.974,80420
6,master_s20_i6,bench_sort_order,plain      INSERT,600000,8.103,74046
6,master_s20_i6,bench_sort_order,plain      SELECT_RANGE,600000,2.048,292918
6,master_s20_i6,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.152,278855
6,master_s20_i6,bench_sort_order,plain      DELETE,600000,6.396,93814
6,master_s20_i6,bench_sort_order,all_desc   INSERT,600000,7.343,81713
6,master_s20_i6,bench_sort_order,all_desc   SELECT_RANGE,600000,2.165,277162
6,master_s20_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.134,281215
6,master_s20_i6,bench_sort_order,all_desc   DELETE,600000,6.969,86096
6,master_s20_i6,bench_sort_order,mixed      INSERT,600000,6.794,88314
6,master_s20_i6,bench_sort_order,mixed      SELECT_RANGE,600000,2.164,277201
6,master_s20_i6,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.112,284048
6,master_s20_i6,bench_sort_order,mixed      DELETE,600000,6.682,89786
7,master_s20_i7,bench_memtx,INSERT,1000000,11.986,83428
7,master_s20_i7,bench_memtx,SELECT_POINT,1000000,0.430,2326940
7,master_s20_i7,bench_memtx,SELECT_RANGE,1000000,3.450,289831
7,master_s20_i7,bench_memtx,DELETE,1000000,10.370,96434
7,master_s20_i7,bench_vinyl,INSERT,400000,5.927,67493
7,master_s20_i7,bench_vinyl,SELECT_POINT,400000,5.700,70174
7,master_s20_i7,bench_vinyl,SELECT_RANGE,400000,3.199,125020
7,master_s20_i7,bench_vinyl,DELETE,400000,5.415,73866
7,master_s20_i7,bench_sort_order,plain      INSERT,600000,5.924,101288
7,master_s20_i7,bench_sort_order,plain      SELECT_RANGE,600000,2.003,299490
7,master_s20_i7,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.126,282160
7,master_s20_i7,bench_sort_order,plain      DELETE,600000,7.092,84596
7,master_s20_i7,bench_sort_order,all_desc   INSERT,600000,6.992,85815
7,master_s20_i7,bench_sort_order,all_desc   SELECT_RANGE,600000,2.029,295750
7,master_s20_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.144,279860
7,master_s20_i7,bench_sort_order,all_desc   DELETE,600000,6.011,99824
7,master_s20_i7,bench_sort_order,mixed      INSERT,600000,7.050,85106
7,master_s20_i7,bench_sort_order,mixed      SELECT_RANGE,600000,2.042,293772
7,master_s20_i7,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.174,276009
7,master_s20_i7,bench_sort_order,mixed      DELETE,600000,6.750,88893
8,master_s20_i8,bench_memtx,INSERT,1000000,12.849,77824
8,master_s20_i8,bench_memtx,SELECT_POINT,1000000,0.420,2383286
8,master_s20_i8,bench_memtx,SELECT_RANGE,1000000,3.532,283131
8,master_s20_i8,bench_memtx,DELETE,1000000,11.584,86323
8,master_s20_i8,bench_vinyl,INSERT,400000,6.039,66234
8,master_s20_i8,bench_vinyl,SELECT_POINT,400000,5.630,71052
8,master_s20_i8,bench_vinyl,SELECT_RANGE,400000,3.200,125007
8,master_s20_i8,bench_vinyl,DELETE,400000,5.387,74247
8,master_s20_i8,bench_sort_order,plain      INSERT,600000,5.762,104139
8,master_s20_i8,bench_sort_order,plain      SELECT_RANGE,600000,2.111,284213
8,master_s20_i8,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.092,286804
8,master_s20_i8,bench_sort_order,plain      DELETE,600000,6.451,93006
8,master_s20_i8,bench_sort_order,all_desc   INSERT,600000,6.813,88070
8,master_s20_i8,bench_sort_order,all_desc   SELECT_RANGE,600000,2.144,279864
8,master_s20_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.156,278295
8,master_s20_i8,bench_sort_order,all_desc   DELETE,600000,6.350,94486
8,master_s20_i8,bench_sort_order,mixed      INSERT,600000,6.202,96745
8,master_s20_i8,bench_sort_order,mixed      SELECT_RANGE,600000,2.185,274615
8,master_s20_i8,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.143,279985
8,master_s20_i8,bench_sort_order,mixed      DELETE,600000,6.142,97695
9,master_s20_i9,bench_memtx,INSERT,1000000,12.439,80394
9,master_s20_i9,bench_memtx,SELECT_POINT,1000000,0.440,2272777
9,master_s20_i9,bench_memtx,SELECT_RANGE,1000000,3.441,290617
9,master_s20_i9,bench_memtx,DELETE,1000000,10.667,93744
9,master_s20_i9,bench_vinyl,INSERT,400000,6.046,66160
9,master_s20_i9,bench_vinyl,SELECT_POINT,400000,6.513,61419
9,master_s20_i9,bench_vinyl,SELECT_RANGE,400000,3.141,127349
9,master_s20_i9,bench_vinyl,DELETE,400000,4.379,91337
9,master_s20_i9,bench_sort_order,plain      INSERT,600000,7.019,85479
9,master_s20_i9,bench_sort_order,plain      SELECT_RANGE,600000,2.044,293560
9,master_s20_i9,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.358,254479
9,master_s20_i9,bench_sort_order,plain      DELETE,600000,6.196,96829
9,master_s20_i9,bench_sort_order,all_desc   INSERT,600000,7.982,75171
9,master_s20_i9,bench_sort_order,all_desc   SELECT_RANGE,600000,2.005,299290
9,master_s20_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.290,261957
9,master_s20_i9,bench_sort_order,all_desc   DELETE,600000,7.001,85704
9,master_s20_i9,bench_sort_order,mixed      INSERT,600000,6.671,89945
9,master_s20_i9,bench_sort_order,mixed      SELECT_RANGE,600000,2.015,297722
9,master_s20_i9,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.288,262222
9,master_s20_i9,bench_sort_order,mixed      DELETE,600000,6.890,87085
10,master_s20_i10,bench_memtx,INSERT,1000000,11.883,84154
10,master_s20_i10,bench_memtx,SELECT_POINT,1000000,0.450,2220238
10,master_s20_i10,bench_memtx,SELECT_RANGE,1000000,3.607,277264
10,master_s20_i10,bench_memtx,DELETE,1000000,12.932,77326
10,master_s20_i10,bench_vinyl,INSERT,400000,6.888,58076
10,master_s20_i10,bench_vinyl,SELECT_POINT,400000,5.474,73069
10,master_s20_i10,bench_vinyl,SELECT_RANGE,400000,3.223,124111
10,master_s20_i10,bench_vinyl,DELETE,400000,5.249,76200
10,master_s20_i10,bench_sort_order,plain      INSERT,600000,7.591,79040
10,master_s20_i10,bench_sort_order,plain      SELECT_RANGE,600000,2.084,287870
10,master_s20_i10,bench_sort_order,plain      SELECT_RANGE_REV,600000,2.136,280927
10,master_s20_i10,bench_sort_order,plain      DELETE,600000,6.823,87931
10,master_s20_i10,bench_sort_order,all_desc   INSERT,600000,7.400,81082
10,master_s20_i10,bench_sort_order,all_desc   SELECT_RANGE,600000,2.035,294831
10,master_s20_i10,bench_sort_order,all_desc   SELECT_RANGE_REV,600000,2.197,273077
10,master_s20_i10,bench_sort_order,all_desc   DELETE,600000,6.373,94149
10,master_s20_i10,bench_sort_order,mixed      INSERT,600000,6.723,89244
10,master_s20_i10,bench_sort_order,mixed      SELECT_RANGE,600000,2.024,296393
10,master_s20_i10,bench_sort_order,mixed      SELECT_RANGE_REV,600000,2.204,272225
10,master_s20_i10,bench_sort_order,mixed      DELETE,600000,6.462,92844
