iteration,prefix,benchmark,label,ops,elapsed_s,tps
3,so_s5_i3,bench_sort_order,mixed      REPLACE,150000,2.515,59632
3,so_s5_i3,bench_sort_order,mixed      DELETE,150000,1.756,85427
4,so_s5_i4,bench_memtx,INSERT,250000,3.298,75795
4,so_s5_i4,bench_memtx,SELECT_POINT,250000,0.094,2661530
4,so_s5_i4,bench_memtx,SELECT_RANGE,250000,0.915,273128
4,so_s5_i4,bench_memtx,UPDATE,250000,3.971,62950
4,so_s5_i4,bench_memtx,REPLACE,250000,3.836,65167
4,so_s5_i4,bench_memtx,DELETE,250000,3.009,83096
4,so_s5_i4,bench_vinyl,INSERT,100000,1.537,65078
4,so_s5_i4,bench_vinyl,SELECT_POINT,100000,1.859,53790
4,so_s5_i4,bench_vinyl,SELECT_RANGE,100000,0.897,111480
4,so_s5_i4,bench_vinyl,UPDATE,100000,1.801,55523
4,so_s5_i4,bench_vinyl,REPLACE,100000,1.789,55909
4,so_s5_i4,bench_vinyl,DELETE,100000,1.399,71503
4,so_s5_i4,bench_sort_order,plain      INSERT,150000,1.672,89686
4,so_s5_i4,bench_sort_order,plain      SELECT_RANGE,150000,0.542,276920
4,so_s5_i4,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.519,289266
4,so_s5_i4,bench_sort_order,plain      UPDATE,150000,2.174,68993
4,so_s5_i4,bench_sort_order,plain      REPLACE,150000,1.852,81013
4,so_s5_i4,bench_sort_order,plain      DELETE,150000,1.660,90347
4,so_s5_i4,bench_sort_order,all_desc   INSERT,150000,1.993,75268
4,so_s5_i4,bench_sort_order,all_desc   SELECT_RANGE,150000,0.554,270663
4,so_s5_i4,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.576,260473
4,so_s5_i4,bench_sort_order,all_desc   UPDATE,150000,2.295,65350
4,so_s5_i4,bench_sort_order,all_desc   REPLACE,150000,2.369,63319
4,so_s5_i4,bench_sort_order,all_desc   DELETE,150000,1.713,87580
4,so_s5_i4,bench_sort_order,mixed      INSERT,150000,1.849,81128
4,so_s5_i4,bench_sort_order,mixed      SELECT_RANGE,150000,0.527,284478
4,so_s5_i4,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.508,295378
4,so_s5_i4,bench_sort_order,mixed      UPDATE,150000,2.157,69542
4,so_s5_i4,bench_sort_order,mixed      REPLACE,150000,1.816,82614
4,so_s5_i4,bench_sort_order,mixed      DELETE,150000,1.979,75784
5,so_s5_i5,bench_memtx,INSERT,250000,2.973,84095
5,so_s5_i5,bench_memtx,SELECT_POINT,250000,0.116,2160838
5,so_s5_i5,bench_memtx,SELECT_RANGE,250000,0.890,280957
5,so_s5_i5,bench_memtx,UPDATE,250000,3.251,76908
5,so_s5_i5,bench_memtx,REPLACE,250000,3.665,68222
5,so_s5_i5,bench_memtx,DELETE,250000,2.991,83583
5,so_s5_i5,bench_vinyl,INSERT,100000,1.500,66673
5,so_s5_i5,bench_vinyl,SELECT_POINT,100000,1.602,62432
5,so_s5_i5,bench_vinyl,SELECT_RANGE,100000,0.920,108700
5,so_s5_i5,bench_vinyl,UPDATE,100000,1.342,74536
5,so_s5_i5,bench_vinyl,REPLACE,100000,1.668,59955
5,so_s5_i5,bench_vinyl,DELETE,100000,1.330,75197
5,so_s5_i5,bench_sort_order,plain      INSERT,150000,2.116,70882
5,so_s5_i5,bench_sort_order,plain      SELECT_RANGE,150000,0.521,287824
5,so_s5_i5,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.585,256432
5,so_s5_i5,bench_sort_order,plain      UPDATE,150000,1.922,78058
5,so_s5_i5,bench_sort_order,plain      REPLACE,150000,2.017,74353
5,so_s5_i5,bench_sort_order,plain      DELETE,150000,1.692,88644
5,so_s5_i5,bench_sort_order,all_desc   INSERT,150000,1.834,81787
5,so_s5_i5,bench_sort_order,all_desc   SELECT_RANGE,150000,0.546,274545
5,so_s5_i5,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.561,267253
5,so_s5_i5,bench_sort_order,all_desc   UPDATE,150000,1.712,87609
5,so_s5_i5,bench_sort_order,all_desc   REPLACE,150000,2.182,68759
5,so_s5_i5,bench_sort_order,all_desc   DELETE,150000,1.614,92958
5,so_s5_i5,bench_sort_order,mixed      INSERT,150000,1.758,85337
5,so_s5_i5,bench_sort_order,mixed      SELECT_RANGE,150000,0.539,278543
5,so_s5_i5,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.550,272522
5,so_s5_i5,bench_sort_order,mixed      UPDATE,150000,2.065,72625
5,so_s5_i5,bench_sort_order,mixed      REPLACE,150000,2.512,59709
5,so_s5_i5,bench_sort_order,mixed      DELETE,150000,1.842,81422
6,so_s5_i6,bench_memtx,INSERT,250000,3.063,81607
6,so_s5_i6,bench_memtx,SELECT_POINT,250000,0.113,2203801
6,so_s5_i6,bench_memtx,SELECT_RANGE,250000,0.927,269744
6,so_s5_i6,bench_memtx,UPDATE,250000,3.233,77323
6,so_s5_i6,bench_memtx,REPLACE,250000,4.263,58647
6,so_s5_i6,bench_memtx,DELETE,250000,3.227,77471
6,so_s5_i6,bench_vinyl,INSERT,100000,1.582,63226
6,so_s5_i6,bench_vinyl,SELECT_POINT,100000,1.607,62231
6,so_s5_i6,bench_vinyl,SELECT_RANGE,100000,0.864,115698
6,so_s5_i6,bench_vinyl,UPDATE,100000,1.778,56254
6,so_s5_i6,bench_vinyl,REPLACE,100000,1.764,56682
6,so_s5_i6,bench_vinyl,DELETE,100000,1.314,76126
6,so_s5_i6,bench_sort_order,plain      INSERT,150000,1.884,79635
6,so_s5_i6,bench_sort_order,plain      SELECT_RANGE,150000,0.549,273470
6,so_s5_i6,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.505,297110
6,so_s5_i6,bench_sort_order,plain      UPDATE,150000,1.869,80248
6,so_s5_i6,bench_sort_order,plain      REPLACE,150000,1.816,82603
6,so_s5_i6,bench_sort_order,plain      DELETE,150000,1.608,93263
6,so_s5_i6,bench_sort_order,all_desc   INSERT,150000,1.728,86812
6,so_s5_i6,bench_sort_order,all_desc   SELECT_RANGE,150000,0.521,287636
6,so_s5_i6,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.494,303792
6,so_s5_i6,bench_sort_order,all_desc   UPDATE,150000,1.961,76497
6,so_s5_i6,bench_sort_order,all_desc   REPLACE,150000,2.444,61368
6,so_s5_i6,bench_sort_order,all_desc   DELETE,150000,1.566,95814
6,so_s5_i6,bench_sort_order,mixed      INSERT,150000,1.983,75656
6,so_s5_i6,bench_sort_order,mixed      SELECT_RANGE,150000,0.582,257572
6,so_s5_i6,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.564,265820
6,so_s5_i6,bench_sort_order,mixed      UPDATE,150000,2.219,67612
6,so_s5_i6,bench_sort_order,mixed      REPLACE,150000,2.444,61369
6,so_s5_i6,bench_sort_order,mixed      DELETE,150000,1.749,85787
7,so_s5_i7,bench_memtx,INSERT,250000,3.034,82392
7,so_s5_i7,bench_memtx,SELECT_POINT,250000,0.102,2452800
7,so_s5_i7,bench_memtx,SELECT_RANGE,250000,0.904,276538
7,so_s5_i7,bench_memtx,UPDATE,250000,3.533,70760
7,so_s5_i7,bench_memtx,REPLACE,250000,3.715,67300
7,so_s5_i7,bench_memtx,DELETE,250000,2.868,87174
7,so_s5_i7,bench_vinyl,INSERT,100000,1.706,58629
7,so_s5_i7,bench_vinyl,SELECT_POINT,100000,1.934,51711
7,so_s5_i7,bench_vinyl,SELECT_RANGE,100000,0.970,103096
7,so_s5_i7,bench_vinyl,UPDATE,100000,1.782,56125
7,so_s5_i7,bench_vinyl,REPLACE,100000,1.809,55289
7,so_s5_i7,bench_vinyl,DELETE,100000,1.353,73914
7,so_s5_i7,bench_sort_order,plain      INSERT,150000,1.975,75959
7,so_s5_i7,bench_sort_order,plain      SELECT_RANGE,150000,0.563,266203
7,so_s5_i7,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.544,275935
7,so_s5_i7,bench_sort_order,plain      UPDATE,150000,2.136,70220
7,so_s5_i7,bench_sort_order,plain      REPLACE,150000,2.424,61879
7,so_s5_i7,bench_sort_order,plain      DELETE,150000,1.834,81799
7,so_s5_i7,bench_sort_order,all_desc   INSERT,150000,1.918,78188
7,so_s5_i7,bench_sort_order,all_desc   SELECT_RANGE,150000,0.535,280570
7,so_s5_i7,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.535,280593
7,so_s5_i7,bench_sort_order,all_desc   UPDATE,150000,2.451,61190
7,so_s5_i7,bench_sort_order,all_desc   REPLACE,150000,2.595,57806
7,so_s5_i7,bench_sort_order,all_desc   DELETE,150000,1.764,85043
7,so_s5_i7,bench_sort_order,mixed      INSERT,150000,2.093,71659
7,so_s5_i7,bench_sort_order,mixed      SELECT_RANGE,150000,0.563,266558
7,so_s5_i7,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.531,282532
7,so_s5_i7,bench_sort_order,mixed      UPDATE,150000,2.092,71696
7,so_s5_i7,bench_sort_order,mixed      REPLACE,150000,2.421,61951
7,so_s5_i7,bench_sort_order,mixed      DELETE,150000,1.811,82822
8,so_s5_i8,bench_memtx,INSERT,250000,2.961,84437
8,so_s5_i8,bench_memtx,SELECT_POINT,250000,0.106,2350439
8,so_s5_i8,bench_memtx,SELECT_RANGE,250000,0.936,267203
8,so_s5_i8,bench_memtx,UPDATE,250000,3.537,70690
8,so_s5_i8,bench_memtx,REPLACE,250000,3.437,72742
8,so_s5_i8,bench_memtx,DELETE,250000,2.764,90447
8,so_s5_i8,bench_vinyl,INSERT,100000,1.540,64925
8,so_s5_i8,bench_vinyl,SELECT_POINT,100000,1.535,65136
8,so_s5_i8,bench_vinyl,SELECT_RANGE,100000,0.845,118344
8,so_s5_i8,bench_vinyl,UPDATE,100000,1.265,79066
8,so_s5_i8,bench_vinyl,REPLACE,100000,1.333,75020
8,so_s5_i8,bench_vinyl,DELETE,100000,1.159,86250
8,so_s5_i8,bench_sort_order,plain      INSERT,150000,1.503,99816
8,so_s5_i8,bench_sort_order,plain      SELECT_RANGE,150000,0.529,283412
8,so_s5_i8,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.515,291536
8,so_s5_i8,bench_sort_order,plain      UPDATE,150000,1.902,78883
8,so_s5_i8,bench_sort_order,plain      REPLACE,150000,1.979,75809
8,so_s5_i8,bench_sort_order,plain      DELETE,150000,1.833,81845
8,so_s5_i8,bench_sort_order,all_desc   INSERT,150000,1.906,78685
8,so_s5_i8,bench_sort_order,all_desc   SELECT_RANGE,150000,0.526,285153
8,so_s5_i8,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.502,298987
8,so_s5_i8,bench_sort_order,all_desc   UPDATE,150000,1.877,79909
8,so_s5_i8,bench_sort_order,all_desc   REPLACE,150000,1.775,84514
8,so_s5_i8,bench_sort_order,all_desc   DELETE,150000,1.753,85575
8,so_s5_i8,bench_sort_order,mixed      INSERT,150000,1.987,75493
8,so_s5_i8,bench_sort_order,mixed      SELECT_RANGE,150000,0.528,283908
8,so_s5_i8,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.511,293621
8,so_s5_i8,bench_sort_order,mixed      UPDATE,150000,2.148,69823
8,so_s5_i8,bench_sort_order,mixed      REPLACE,150000,2.293,65408
8,so_s5_i8,bench_sort_order,mixed      DELETE,150000,1.803,83195
9,so_s5_i9,bench_memtx,INSERT,250000,2.845,87861
9,so_s5_i9,bench_memtx,SELECT_POINT,250000,0.100,2500467
9,so_s5_i9,bench_memtx,SELECT_RANGE,250000,0.965,259132
9,so_s5_i9,bench_memtx,UPDATE,250000,3.432,72851
9,so_s5_i9,bench_memtx,REPLACE,250000,3.605,69345
9,so_s5_i9,bench_memtx,DELETE,250000,2.920,85608
9,so_s5_i9,bench_vinyl,INSERT,100000,1.503,66523
9,so_s5_i9,bench_vinyl,SELECT_POINT,100000,1.474,67847
9,so_s5_i9,bench_vinyl,SELECT_RANGE,100000,0.854,117056
9,so_s5_i9,bench_vinyl,UPDATE,100000,1.693,59064
9,so_s5_i9,bench_vinyl,REPLACE,100000,1.495,66886
9,so_s5_i9,bench_vinyl,DELETE,100000,1.186,84317
9,so_s5_i9,bench_sort_order,plain      INSERT,150000,1.618,92678
9,so_s5_i9,bench_sort_order,plain      SELECT_RANGE,150000,0.526,284921
9,so_s5_i9,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.529,283661
9,so_s5_i9,bench_sort_order,plain      UPDATE,150000,1.939,77376
9,so_s5_i9,bench_sort_order,plain      REPLACE,150000,2.221,67533
9,so_s5_i9,bench_sort_order,plain      DELETE,150000,1.697,88393
9,so_s5_i9,bench_sort_order,all_desc   INSERT,150000,1.972,76061
9,so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE,150000,0.529,283395
9,so_s5_i9,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.522,287257
9,so_s5_i9,bench_sort_order,all_desc   UPDATE,150000,1.908,78615
9,so_s5_i9,bench_sort_order,all_desc   REPLACE,150000,2.600,57701
9,so_s5_i9,bench_sort_order,all_desc   DELETE,150000,1.889,79406
9,so_s5_i9,bench_sort_order,mixed      INSERT,150000,1.867,80349
9,so_s5_i9,bench_sort_order,mixed      SELECT_RANGE,150000,0.531,282284
9,so_s5_i9,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.516,290777
9,so_s5_i9,bench_sort_order,mixed      UPDATE,150000,2.101,71401
9,so_s5_i9,bench_sort_order,mixed      REPLACE,150000,2.423,61898
9,so_s5_i9,bench_sort_order,mixed      DELETE,150000,1.935,77510
10,so_s5_i10,bench_memtx,INSERT,250000,3.042,82173
10,so_s5_i10,bench_memtx,SELECT_POINT,250000,0.087,2878299
10,so_s5_i10,bench_memtx,SELECT_RANGE,250000,0.956,261559
10,so_s5_i10,bench_memtx,UPDATE,250000,3.587,69688
10,so_s5_i10,bench_memtx,REPLACE,250000,3.962,63093
10,so_s5_i10,bench_memtx,DELETE,250000,3.047,82049
10,so_s5_i10,bench_vinyl,INSERT,100000,1.232,81174
10,so_s5_i10,bench_vinyl,SELECT_POINT,100000,1.467,68177
10,so_s5_i10,bench_vinyl,SELECT_RANGE,100000,0.843,118685
10,so_s5_i10,bench_vinyl,UPDATE,100000,1.272,78585
10,so_s5_i10,bench_vinyl,REPLACE,100000,1.495,66894
10,so_s5_i10,bench_vinyl,DELETE,100000,1.118,89479
10,so_s5_i10,bench_sort_order,plain      INSERT,150000,1.634,91819
10,so_s5_i10,bench_sort_order,plain      SELECT_RANGE,150000,0.543,276157
10,so_s5_i10,bench_sort_order,plain      SELECT_RANGE_REV,150000,0.512,292909
10,so_s5_i10,bench_sort_order,plain      UPDATE,150000,2.064,72667
10,so_s5_i10,bench_sort_order,plain      REPLACE,150000,2.455,61089
10,so_s5_i10,bench_sort_order,plain      DELETE,150000,1.745,85945
10,so_s5_i10,bench_sort_order,all_desc   INSERT,150000,1.784,84092
10,so_s5_i10,bench_sort_order,all_desc   SELECT_RANGE,150000,0.561,267337
10,so_s5_i10,bench_sort_order,all_desc   SELECT_RANGE_REV,150000,0.526,285271
10,so_s5_i10,bench_sort_order,all_desc   UPDATE,150000,2.381,63010
10,so_s5_i10,bench_sort_order,all_desc   REPLACE,150000,2.505,59891
10,so_s5_i10,bench_sort_order,all_desc   DELETE,150000,1.733,86563
10,so_s5_i10,bench_sort_order,mixed      INSERT,150000,1.863,80523
10,so_s5_i10,bench_sort_order,mixed      SELECT_RANGE,150000,0.523,286702
10,so_s5_i10,bench_sort_order,mixed      SELECT_RANGE_REV,150000,0.513,292114
10,so_s5_i10,bench_sort_order,mixed      UPDATE,150000,1.977,75864
10,so_s5_i10,bench_sort_order,mixed      REPLACE,150000,2.084,71967
10,so_s5_i10,bench_sort_order,mixed      DELETE,150000,1.624,92375
